Player,KP,PrgP,Cmp_percent_Total,Pos,xA_Expected,Final_Third,PPA,xAG,Succ_Take,PrgC_Carries,CPA_Carries,Final_Third_Carries,PrgR_Receiving,Rec_Receiving,TklW_Tackles,Int,Min_Playing.Time,SCA90_SCA,PassLive_GCA,GCA90_GCA,Sh_per_90_Standard,SoT_per_90_Standard,xG_Expected,npxG_Expected,G_minus_xG_Expected,Recov,TB_Pass,Att,xG_per90,npXG_per90,Sh_per90,SoT_per90,SCA_per90,GCA_per90,PassLive_SCA_per90,TB_per90,KP_per90,PrgP_per90,PPA_per90,F3P_per90,Succ_Take_per90,PrgC_per90,CPA_per90,F3C_per90,TklW_per90,Recov_per90,PrgR_per90,Rec_per90,xA_per90,xAG_per90,Cluster,Style
Noah Weißhaupt,18,33,62.3,"FW,MF",1.8,19,15,1.8,13,42,17,27,94,355,4,2,1160.0,3.26,1,0.08,1.4,0.31,2.1,2.1,-1.1,51,1,363,0.16293103448275864,0.16293103448275864,1.4,0.31,3.26,0.08,0.07758620689655173,0.07758620689655173,1.396551724137931,2.560344827586207,1.1637931034482758,1.4741379310344829,1.0086206896551724,3.2586206896551726,1.3189655172413792,2.094827586206897,0.3103448275862069,3.956896551724138,7.293103448275861,27.54310344827586,0.1396551724137931,0.1396551724137931,3,Link Play Forward
Habib Diarra,27,116,83.0,"MF,FW",4.3,64,27,4.5,13,61,12,37,114,885,13,13,2352.0,2.18,6,0.31,0.96,0.38,3.3,1.8,0.7,90,6,978,0.12627551020408162,0.06887755102040817,0.96,0.38,2.18,0.31,0.22959183673469385,0.22959183673469385,1.0331632653061225,4.438775510204081,1.0331632653061225,2.4489795918367347,0.49744897959183676,2.3341836734693877,0.4591836734693877,1.4158163265306123,0.49744897959183676,3.443877551020408,4.362244897959184,33.86479591836735,0.16454081632653061,0.1721938775510204,6,Pressing Forward
Emanuel Emegha,18,14,80.3,FW,0.7,4,4,2.4,7,37,32,20,104,423,6,1,2293.0,1.26,3,0.16,2.39,1.37,17.0,17.0,-3.0,60,0,340,0.6672481465329263,0.6672481465329263,2.39,1.37,1.26,0.16,0.11774967291757524,0.0,0.7064980375054514,0.5494984736153511,0.1569995638901003,0.1569995638901003,0.27474923680767555,1.4522459659834277,1.2559965111208025,0.7849978194505015,0.23549934583515048,2.3549934583515046,4.081988661142608,16.602703881378105,0.02747492368076755,0.09419973833406019,0,Support Forward
Félix Lemaréchal,29,58,79.4,"MF,FW",2.0,35,10,2.9,24,35,8,22,90,627,24,14,1779.0,2.83,6,0.3,1.26,0.46,3.5,3.5,0.5,62,7,694,0.17706576728499157,0.17706576728499157,1.26,0.46,2.83,0.3,0.30354131534569984,0.35413153456998314,1.4671163575042157,2.9342327150084313,0.5059021922428331,1.7706576728499155,1.2141652613827993,1.7706576728499155,0.40472175379426645,1.1129848229342327,1.2141652613827993,3.136593591905565,4.5531197301854975,31.72006745362563,0.10118043844856661,0.14671163575042157,6,Pressing Forward
Sekou Mara,5,11,69.2,"FW,MF",0.5,9,2,1.0,11,9,5,6,47,223,6,3,768.0,1.17,0,0.23,2.23,0.59,2.0,2.0,-1.0,21,2,185,0.234375,0.234375,2.23,0.59,1.17,0.23,0.0,0.234375,0.5859375,1.2890625,0.234375,1.0546875,1.2890625,1.0546875,0.5859375,0.703125,0.703125,2.4609375,5.5078125,26.1328125,0.05859375,0.1171875,8,Peripheral Forward
Sebastian Nanasi,37,126,79.2,"MF,FW",4.7,74,39,4.9,19,53,15,41,127,690,13,7,2107.0,3.63,11,0.73,1.2,0.51,6.5,6.5,-0.5,71,10,812,0.2776459420977693,0.2776459420977693,1.2,0.51,3.63,0.73,0.4698623635500712,0.4271476032273374,1.5804461319411487,5.382059800664452,1.665875652586616,3.1608922638822974,0.8115804461319411,2.2638822971048884,0.6407214048410061,1.7513051732320835,0.5552918841955387,3.0327479829140955,5.424774560987186,29.473184622686283,0.2007593735168486,0.20930232558139533,5,Dribbling Playmaker
Ermedin Demirović,18,31,70.3,FW,1.7,15,10,1.9,5,20,9,16,115,437,7,3,1855.0,2.28,4,0.34,3.11,1.31,14.1,12.4,0.9,33,3,367,0.6840970350404312,0.6016172506738544,3.11,1.31,2.28,0.34,0.19407008086253372,0.14555256064690028,0.8733153638814016,1.5040431266846361,0.48517520215633425,0.7277628032345014,0.24258760107816713,0.9703504043126685,0.4366576819407008,0.7762803234501349,0.33962264150943394,1.601078167115903,5.579514824797844,21.202156334231805,0.08247978436657681,0.0921832884097035,0,Support Forward
Chris Führich,32,95,80.5,"MF,FW",6.0,39,51,3.7,40,114,54,68,202,905,10,6,1981.0,3.86,6,0.36,1.64,0.55,2.9,2.9,-0.9,64,8,1003,0.13175164058556282,0.13175164058556282,1.64,0.55,3.86,0.36,0.2725896012115093,0.36345280161534577,1.453811206461383,4.316002019182231,2.3170116102978295,1.7718324078748107,1.8172640080767288,5.179202423018677,2.453306410903584,3.0893488137304392,0.4543160020191822,2.907622412922766,9.17718324078748,41.115598182735994,0.2725896012115093,0.16809692074709742,2,Elite Creator
Jamie Leweling,25,51,70.5,"MF,FW",3.3,25,26,3.8,41,55,17,40,164,598,6,11,1663.0,2.82,3,0.49,1.57,0.87,1.6,1.6,0.4,73,2,580,0.08659049909801564,0.08659049909801564,1.57,0.87,2.82,0.49,0.16235718580877934,0.10823812387251955,1.3529765484064944,2.7600721587492485,1.407095610342754,1.3529765484064944,2.2188815393866506,2.9765484064942878,0.9200240529164162,2.164762477450391,0.3247143716175587,3.9506915213469633,8.875526157546602,32.36319903788334,0.17859290438965725,0.20565243535778713,3,Link Play Forward
Enzo Millot,23,118,84.8,"MF,FW",3.5,89,30,3.1,31,44,12,34,123,1067,13,13,1843.0,3.22,8,0.49,2.1,0.83,7.6,6.7,-1.6,99,5,1140,0.3711340206185567,0.3271839392295171,2.1,0.83,3.22,0.49,0.3906673901247965,0.24416711882799783,1.12316874660879,5.762344004340749,1.465002712967987,4.346174715138361,1.5138361367335866,2.148670645686381,0.5860010851871947,1.6603364080303853,0.6348345089527944,4.834508952794357,6.006511123168746,52.10526315789474,0.1709169831795985,0.15138361367335867,5,Dribbling Playmaker
Fabian Rieder,12,38,70.6,"MF,FW",2.4,26,11,2.0,9,20,3,15,61,315,14,10,867.0,3.63,2,0.52,2.08,0.73,1.4,1.4,-0.4,45,2,398,0.14532871972318337,0.14532871972318337,2.08,0.73,3.63,0.52,0.20761245674740486,0.20761245674740486,1.245674740484429,3.9446366782006925,1.1418685121107266,2.698961937716263,0.9342560553633218,2.0761245674740487,0.31141868512110726,1.5570934256055364,1.4532871972318337,4.671280276816609,6.332179930795848,32.69896193771626,0.2491349480968858,0.20761245674740486,5,Dribbling Playmaker
Deniz Undav,26,70,73.2,"FW,MF",3.8,38,27,3.6,10,31,12,18,141,624,10,3,1726.0,3.02,4,0.42,3.91,1.62,11.7,11.7,-2.7,48,6,589,0.6100811123986094,0.6100811123986094,3.91,1.62,3.02,0.42,0.20857473928157588,0.3128621089223638,1.3557358053302433,3.6500579374275786,1.4078794901506373,1.981460023174971,0.5214368482039398,1.6164542294322133,0.6257242178447276,0.9385863267670915,0.5214368482039398,2.5028968713789106,7.3522595596755504,32.53765932792584,0.1981460023174971,0.1877172653534183,1,All-Around Attacker
Nick Woltemade,37,52,70.6,"FW,MF",3.4,31,23,4.6,31,31,22,28,141,623,7,1,1622.0,4.38,5,0.55,2.55,1.28,10.2,8.0,1.8,53,5,489,0.5659679408138101,0.4438964241676942,2.55,1.28,4.38,0.55,0.27743526510480887,0.27743526510480887,2.0530209617755855,2.885326757090012,1.276202219482121,1.720098643649815,1.720098643649815,1.720098643649815,1.220715166461159,1.5536374845869296,0.3884093711467324,2.940813810110974,7.8236744759556105,34.56843403205919,0.18865598027127004,0.25524044389642414,1,All-Around Attacker
Che Adams,26,40,74.3,FW,2.9,32,7,2.0,11,23,9,18,153,630,6,2,2652.0,2.14,4,0.17,2.14,0.85,9.0,8.2,0.0,50,4,557,0.3054298642533937,0.27828054298642535,2.14,0.85,2.14,0.17,0.13574660633484165,0.13574660633484165,0.8823529411764706,1.3574660633484164,0.23755656108597287,1.0859728506787332,0.3733031674208145,0.7805429864253394,0.3054298642533937,0.6108597285067874,0.20361990950226247,1.6968325791855203,5.1923076923076925,21.380090497737555,0.09841628959276018,0.06787330316742082,8,Peripheral Forward
Elif Elmas,9,34,80.4,"FW,MF",1.1,22,15,0.4,13,42,14,28,58,324,7,6,1021.0,2.56,1,0.26,1.67,0.79,1.4,1.4,2.6,33,0,336,0.12340842311459353,0.12340842311459353,1.67,0.79,2.56,0.26,0.0881488736532811,0.0,0.79333986287953,2.9970617042115575,1.3222331047992164,1.939275220372184,1.1459353574926543,3.702252693437806,1.2340842311459355,2.468168462291871,0.6170421155729677,2.908912830558276,5.112634671890303,28.560235063663075,0.0969637610186092,0.03525954946131244,6,Pressing Forward
Yann Karamoh,9,28,67.0,"MF,FW",1.0,8,9,0.9,12,37,21,27,80,328,2,3,1046.0,2.06,1,0.17,2.15,0.52,1.2,1.2,-1.2,42,2,282,0.10325047801147227,0.10325047801147227,2.15,0.52,2.06,0.17,0.08604206500956023,0.17208413001912046,0.7743785850860421,2.409177820267687,0.7743785850860421,0.6883365200764818,1.0325047801147227,3.183556405353728,1.8068833652007648,2.323135755258126,0.17208413001912046,3.6137667304015295,6.8833652007648185,28.221797323135753,0.08604206500956023,0.07743785850860421,4,Secondary Creator
Valentino Lazaro,33,76,75.1,"DF,FW",3.4,57,23,3.3,14,35,7,36,131,868,12,11,2307.0,2.03,5,0.31,0.62,0.08,1.0,1.0,-1.0,94,0,1172,0.03901170351105331,0.03901170351105331,0.62,0.08,2.03,0.31,0.19505851755526657,0.0,1.2873862158647593,2.964889466840052,0.8972691807542262,2.223667100130039,0.5461638491547465,1.3654096228868662,0.27308192457737324,1.4044213263979195,0.4681404421326398,3.6671001300390116,5.110533159947984,33.86215864759428,0.13263979193758127,0.12873862158647595,6,Pressing Forward
Antonio Sanabria,9,18,78.4,FW,0.7,13,3,0.5,6,6,1,6,54,301,3,1,1318.0,1.44,1,0.21,1.23,0.27,2.9,2.1,-0.9,24,2,268,0.19802731411229135,0.1433990895295903,1.23,0.27,1.44,0.21,0.06828528072837634,0.13657056145675267,0.6145675265553869,1.2291350531107739,0.20485584218512898,0.8877086494688922,0.40971168437025796,0.40971168437025796,0.06828528072837634,0.40971168437025796,0.20485584218512898,1.6388467374810318,3.687405159332322,20.553869499241273,0.047799696509863425,0.03414264036418817,8,Peripheral Forward
Nikola Vlašić,32,94,79.8,"MF,FW",2.0,57,24,2.4,24,53,12,41,110,713,19,9,2117.0,2.98,6,0.34,1.28,0.43,3.4,1.8,1.6,93,3,768,0.14454416627302785,0.07652338214454417,1.28,0.43,2.98,0.34,0.2550779404818139,0.12753897024090696,1.360415682569674,3.9962210675484173,1.0203117619272557,2.423240434577232,1.0203117619272557,2.2531884742560226,0.5101558809636279,1.7430325932923947,0.807746811525744,3.9537080774681153,4.6764289088332545,30.31176192725555,0.08502598016060463,0.10203117619272555,6,Pressing Forward
Son Heung-min,50,111,78.9,FW,5.1,41,51,8.2,29,96,44,49,265,867,9,5,2110.0,4.99,13,0.64,2.35,1.02,7.2,5.6,-0.2,85,4,925,0.3071090047393365,0.23886255924170616,2.35,1.02,4.99,0.64,0.5545023696682465,0.17061611374407584,2.132701421800948,4.734597156398104,2.175355450236967,1.7488151658767772,1.2369668246445498,4.0947867298578196,1.8767772511848342,2.090047393364929,0.3838862559241706,3.625592417061611,11.303317535545023,36.981042654028435,0.21753554502369668,0.3497630331753554,2,Elite Creator
Brennan Johnson,19,71,70.4,FW,2.0,25,35,2.3,19,60,35,23,197,626,26,4,2177.0,1.9,5,0.29,2.23,0.83,10.4,10.4,0.6,63,0,638,0.4299494717501149,0.4299494717501149,2.23,0.83,1.9,0.29,0.2067064768029398,0.0,0.7854846118511714,2.9352319706017456,1.4469453376205788,1.033532384014699,0.7854846118511714,2.4804777216352782,1.4469453376205788,0.9508497932935231,1.074873679375287,2.6045016077170415,8.144235186035829,25.879650895728066,0.08268259072117592,0.09508497932935232,4,Secondary Creator
Dejan Kulusevski,65,124,73.7,"MF,FW",3.9,62,52,6.2,38,120,40,67,210,895,23,13,2389.0,4.82,7,0.34,1.77,0.64,4.2,4.2,2.8,121,11,893,0.1582251988279615,0.1582251988279615,1.77,0.64,4.82,0.34,0.26370866471326915,0.4143993302637087,2.448723315194642,4.671410632063624,1.9589786521557135,2.335705316031812,1.4315613227291755,4.520719966513186,1.506906655504395,2.524068647969862,0.8664713269150272,4.558392632900795,7.911259941398074,33.717036416910844,0.14692339891167852,0.23357053160318125,5,Dribbling Playmaker
Wilson Odobert,6,27,77.4,"FW,MF",0.8,11,12,1.0,12,45,18,25,66,273,5,4,850.0,1.7,1,0.11,1.38,0.42,1.6,1.6,-0.6,34,0,274,0.16941176470588235,0.16941176470588235,1.38,0.42,1.7,0.11,0.10588235294117646,0.0,0.6352941176470589,2.8588235294117643,1.2705882352941178,1.1647058823529413,1.2705882352941178,4.764705882352941,1.9058823529411764,2.6470588235294117,0.5294117647058824,3.6,6.988235294117647,28.905882352941177,0.08470588235294117,0.10588235294117646,3,Link Play Forward
Dominic Solanke,14,47,70.6,FW,1.2,28,9,2.9,17,31,14,23,88,459,11,1,2201.0,1.51,6,0.33,2.41,0.98,10.9,10.1,-1.9,38,3,361,0.44570649704679693,0.412994093593821,2.41,0.98,1.51,0.33,0.2453430258973194,0.1226715129486597,0.5724670604270786,1.9218537028623355,0.3680145388459791,1.1449341208541572,0.6951385733757383,1.267605633802817,0.5724670604270786,0.9404815992730576,0.4497955474784189,1.553839164016356,3.598364379827351,18.768741481144936,0.049068605179463876,0.1185824625170377,0,Support Forward
Mathys Tel,14,21,69.5,FW,1.5,12,14,2.5,15,28,11,24,72,279,6,2,911.0,2.77,1,0.2,2.17,0.79,3.0,2.2,-1.0,37,2,266,0.29637760702524696,0.21734357848518113,2.17,0.79,2.77,0.2,0.09879253567508232,0.19758507135016465,1.3830954994511526,2.0746432491767286,1.3830954994511526,1.1855104281009878,1.481888035126235,2.7661909989023052,1.0867178924259056,2.3710208562019757,0.5927552140504939,3.6553238199780465,7.113062568605927,27.563117453347967,0.14818880351262348,0.24698133918770585,3,Link Play Forward
Zakaria Aboukhlal,12,22,63.3,"MF,FW",2.0,16,10,1.6,16,34,19,24,164,450,13,6,1901.0,1.61,3,0.33,2.94,1.23,10.2,8.6,-3.2,61,0,349,0.48290373487638083,0.407154129405576,2.94,1.23,1.61,0.33,0.14203051025775906,0.0,0.5681220410310363,1.0415570752235666,0.47343503419253025,0.7574960547080484,0.7574960547080484,1.6096791162546027,0.8995265649658074,1.1362440820620725,0.6154655444502893,2.8879537085744347,7.764334560757495,21.304576538663863,0.09468700683850605,0.07574960547080485,0,Support Forward
Shavy Babicka,13,21,67.1,"MF,FW",1.9,8,13,1.6,11,36,14,17,122,300,12,3,1186.0,2.2,3,0.38,1.52,0.68,3.9,3.9,0.1,54,1,292,0.2959527824620573,0.2959527824620573,1.52,0.68,2.2,0.38,0.22765598650927485,0.07588532883642496,0.9865092748735245,1.5935919055649244,0.9865092748735245,0.6070826306913997,0.8347386172006745,2.7318718381112985,1.0623946037099494,1.2900505902192243,0.9106239460370994,4.097807757166947,9.258010118043845,22.765598650927487,0.14418212478920742,0.12141652613827994,4,Secondary Creator
Yann Gboho,30,103,74.2,"MF,FW",4.1,53,28,3.5,50,116,37,74,189,709,18,6,2333.0,3.36,5,0.27,1.93,1.0,5.4,5.4,-0.4,107,7,644,0.2083154736390913,0.2083154736390913,1.93,1.0,3.36,0.27,0.19288469781397344,0.2700385769395628,1.1573081868838404,3.973424774967852,1.0801543077582512,2.0445777968281185,1.9288469781397344,4.474924989284183,1.4273467638234032,2.8546935276468064,0.6943849121303043,4.1277325332190316,7.291041577368195,27.351050150021432,0.1581654522074582,0.1350192884697814,3,Link Play Forward
Joshua King,17,29,70.7,"FW,MF",1.6,13,10,2.0,35,39,15,24,108,393,11,6,1673.0,1.67,3,0.22,2.69,1.08,6.6,6.6,-0.6,60,0,358,0.35505080693365215,0.35505080693365215,2.69,1.08,1.67,0.22,0.16138673042438734,0.0,0.9145248057381948,1.5600717274357443,0.5379557680812911,0.6993424985056784,1.8828451882845187,2.098027495517035,0.8069336521219367,1.2910938433950987,0.5917513448894203,3.2277346084877467,5.809922295277944,21.14166168559474,0.08607292289300658,0.1075911536162582,4,Secondary Creator
Frank Magri,9,25,70.9,"FW,MF",1.9,15,7,1.5,4,17,7,8,80,316,2,4,1516.0,1.72,1,0.18,2.61,1.07,6.0,6.0,-1.0,21,3,251,0.3562005277044855,0.3562005277044855,2.61,1.07,1.72,0.18,0.059366754617414245,0.17810026385224276,0.5343007915567282,1.4841688654353562,0.41556728232189977,0.8905013192612138,0.23746701846965698,1.0092348284960422,0.41556728232189977,0.47493403693931396,0.11873350923482849,1.2467018469656992,4.74934036939314,18.759894459102902,0.11279683377308705,0.08905013192612138,8,Peripheral Forward
Arthur Atta,18,57,80.4,"MF,FW",1.4,42,8,1.4,27,31,10,31,77,593,12,7,1251.0,3.31,0,0.14,1.87,0.5,1.3,1.3,-1.3,57,1,633,0.09352517985611511,0.09352517985611511,1.87,0.5,3.31,0.14,0.0,0.07194244604316546,1.2949640287769786,4.100719424460432,0.5755395683453237,3.0215827338129495,1.9424460431654678,2.2302158273381294,0.7194244604316546,2.2302158273381294,0.8633093525179856,4.100719424460432,5.539568345323741,42.66187050359712,0.10071942446043165,0.10071942446043165,6,Pressing Forward
Iker Bravo,7,18,81.1,"FW,MF",0.4,10,6,0.4,11,7,6,5,39,190,6,1,682.0,1.85,0,0.0,1.72,0.4,0.9,0.9,1.1,30,1,196,0.1187683284457478,0.1187683284457478,1.72,0.4,1.85,0.0,0.0,0.13196480938416422,0.9237536656891495,2.375366568914956,0.7917888563049854,1.3196480938416424,1.4516129032258065,0.9237536656891495,0.7917888563049854,0.6598240469208212,0.7917888563049854,3.9589442815249267,5.146627565982405,25.0733137829912,0.05278592375366569,0.05278592375366569,6,Pressing Forward
Keinan Davis,20,22,75.6,FW,0.7,13,8,2.1,17,26,16,12,77,325,4,1,1066.0,2.95,0,0.17,2.45,0.93,2.9,2.9,-0.9,34,0,275,0.2448405253283302,0.2448405253283302,2.45,0.93,2.95,0.17,0.0,0.0,1.6885553470919326,1.8574108818011257,0.6754221388367729,1.0975609756097562,1.4352720450281424,2.1951219512195124,1.3508442776735459,1.0131332082551594,0.33771106941838647,2.870544090056285,6.50093808630394,27.4390243902439,0.05909943714821764,0.17729831144465294,4,Secondary Creator
Lorenzo Lucca,14,18,64.0,FW,0.8,17,1,1.6,12,15,9,18,98,478,6,7,2353.0,1.26,0,0.15,2.45,0.96,7.6,6.8,4.4,44,1,375,0.29069273268168294,0.2600934976625584,2.45,0.96,1.26,0.15,0.0,0.03824904377390565,0.5354866128346791,0.6884827879303017,0.03824904377390565,0.6502337441563961,0.45898852528686784,0.5737356566085848,0.34424139396515085,0.6884827879303017,0.22949426264343392,1.6829579260518488,3.748406289842754,18.283042923926903,0.03059923501912452,0.06119847003824904,8,Peripheral Forward
Florian Thauvin,39,90,66.4,"FW,MF",4.7,58,43,3.8,39,92,34,53,148,790,14,7,1956.0,4.28,4,0.41,2.35,1.06,8.1,5.7,-0.1,68,5,819,0.37269938650306744,0.26226993865030673,2.35,1.06,4.28,0.41,0.18404907975460125,0.23006134969325154,1.7944785276073618,4.141104294478527,1.978527607361963,2.668711656441718,1.7944785276073618,4.233128834355829,1.5644171779141105,2.438650306748466,0.6441717791411044,3.128834355828221,6.809815950920245,36.34969325153374,0.21625766871165644,0.17484662576687116,3,Link Play Forward
Benedict Hollerbach,26,68,65.4,"FW,MF",2.3,24,22,1.6,42,103,52,68,214,781,22,2,2540.0,2.8,3,0.25,2.69,0.85,7.0,7.0,2.0,111,3,674,0.24803149606299213,0.24803149606299213,2.69,0.85,2.8,0.25,0.1062992125984252,0.1062992125984252,0.9212598425196851,2.409448818897638,0.7795275590551181,0.8503937007874016,1.4881889763779528,3.6496062992125986,1.8425196850393701,2.409448818897638,0.7795275590551181,3.9330708661417324,7.5826771653543314,27.673228346456696,0.08149606299212597,0.05669291338582678,3,Link Play Forward
Andrej Ilic,6,13,57.6,FW,0.2,16,0,0.3,1,5,4,6,59,209,2,5,937.0,1.44,1,0.19,2.59,1.06,4.9,4.1,2.1,16,1,191,0.4706510138740662,0.3938100320170757,2.59,1.06,1.44,0.19,0.096051227321238,0.096051227321238,0.576307363927428,1.248665955176094,0.0,1.536819637139808,0.096051227321238,0.48025613660619,0.384204909284952,0.576307363927428,0.192102454642476,1.536819637139808,5.667022411953042,20.074706510138743,0.0192102454642476,0.028815368196371396,0,Support Forward
Jordan Pefok,14,12,69.1,FW,0.4,7,2,0.9,7,3,0,6,40,212,6,4,908.0,2.58,0,0.0,2.28,0.69,3.2,3.2,-3.2,31,0,191,0.31718061674008813,0.31718061674008813,2.28,0.69,2.58,0.0,0.0,0.0,1.3876651982378854,1.1894273127753305,0.19823788546255508,0.6938325991189427,0.6938325991189427,0.29735682819383263,0.0,0.5947136563876653,0.5947136563876653,3.0726872246696035,3.9647577092511015,21.013215859030836,0.039647577092511016,0.08920704845814978,8,Peripheral Forward
Tim Skarke,16,25,70.0,"FW,MF",1.2,12,15,1.2,10,26,10,13,96,336,11,5,1164.0,2.63,3,0.31,1.55,0.7,2.1,2.1,-2.1,56,0,347,0.16237113402061856,0.16237113402061856,1.55,0.7,2.63,0.31,0.23195876288659795,0.0,1.2371134020618557,1.9329896907216495,1.1597938144329896,0.9278350515463918,0.7731958762886598,2.0103092783505154,0.7731958762886598,1.0051546391752577,0.8505154639175257,4.3298969072164954,7.422680412371134,25.979381443298966,0.09278350515463918,0.09278350515463918,4,Secondary Creator
Yorbe Vertessen,15,16,66.2,"MF,FW",1.8,6,14,1.6,19,18,4,14,42,227,3,3,718.0,4.0,0,0.0,3.38,0.63,1.3,1.3,-0.3,32,1,201,0.16295264623955433,0.16295264623955433,3.38,0.63,4.0,0.0,0.0,0.12534818941504178,1.8802228412256268,2.0055710306406684,1.754874651810585,0.7520891364902508,2.381615598885794,2.256267409470752,0.5013927576601671,1.754874651810585,0.3760445682451254,4.011142061281337,5.264623955431754,28.454038997214486,0.22562674094707522,0.20055710306406685,3,Link Play Forward
Jeong Woo-yeong,18,63,75.3,"MF,FW",2.1,30,20,1.7,12,32,6,24,93,423,7,11,1263.0,3.49,3,0.36,1.78,0.43,2.8,2.8,0.2,68,2,506,0.1995249406175772,0.1995249406175772,1.78,0.43,3.49,0.36,0.2137767220902613,0.14251781472684086,1.2826603325415677,4.489311163895487,1.4251781472684084,2.137767220902613,0.8551068883610452,2.2802850356294537,0.4275534441805226,1.7102137767220904,0.498812351543943,4.845605700712588,6.627078384798099,30.14251781472684,0.14964370546318292,0.12114014251781471,4,Secondary Creator
Domingos André Ribeiro Almeida,43,142,84.3,"MF,FW",4.9,96,24,3.2,22,45,11,48,77,836,32,8,1977.0,3.92,5,0.27,0.82,0.23,1.2,1.2,-1.2,89,7,947,0.054628224582701064,0.054628224582701064,0.82,0.23,3.92,0.27,0.2276176024279211,0.31866464339908956,1.9575113808801212,6.464339908952959,1.0925644916540214,4.3702579666160855,1.0015174506828528,2.04855842185129,0.5007587253414264,2.1851289833080427,1.4567526555386952,4.051593323216996,3.505311077389985,38.05766312594841,0.2230652503793627,0.1456752655538695,5,Dribbling Playmaker
Hugo Duro,14,28,69.2,FW,0.5,18,3,1.3,7,13,7,8,88,471,8,10,2166.0,1.2,1,0.21,1.99,0.66,9.4,8.6,1.6,46,0,428,0.39058171745152354,0.3573407202216066,1.99,0.66,1.2,0.21,0.04155124653739612,0.0,0.5817174515235457,1.1634349030470914,0.12465373961218837,0.7479224376731303,0.29085872576177285,0.5401662049861495,0.29085872576177285,0.33240997229916897,0.33240997229916897,1.9113573407202216,3.656509695290859,19.570637119113574,0.02077562326869806,0.054016620498614956,8,Peripheral Forward
Diego López,38,85,72.1,"MF,FW",4.7,43,34,5.0,23,76,24,51,219,881,18,16,2737.0,2.27,7,0.3,1.45,0.46,6.6,6.6,1.4,105,5,943,0.21702594081110704,0.21702594081110704,1.45,0.46,2.27,0.3,0.23017902813299235,0.16441359152356594,1.2495432955791013,2.7950310559006213,1.1180124223602483,1.413956887102667,0.7563025210084033,2.4990865911582025,0.7891852393131166,1.6770186335403727,0.5918889294848374,3.452685421994885,7.201315308732188,28.969674826452323,0.154548776032152,0.16441359152356594,4,Secondary Creator
